Id,1-1_small-sounding-engine_presence,1-2_medium-sounding-engine_presence,1-3_large-sounding-engine_presence,1-X_engine-of-uncertain-size_presence,1_engine_presence,2-1_rock-drill_presence,2-2_jackhammer_presence,2-X_other-unknown-impact-machinery_presence,2_machinery-impact_presence,3-1_non-machinery-impact_presence,3_non-machinery-impact_presence,4-1_chainsaw_presence,4-2_small-medium-rotating-saw_presence,4-3_large-rotating-saw_presence,4-X_other-unknown-powered-saw_presence,4_powered-saw_presence,5-1_car-horn_presence,5-3_siren_presence,5-4_reverse-beeper_presence,5_alert-signal_presence,6-1_stationary-music_presence,6-2_mobile-music_presence,6-X_music-from-uncertain-source_presence,6_music_presence,7-1_person-or-small-group-talking_presence,7-2_person-or-small-group-shouting_presence,7-4_amplified-speech_presence,7_human-voice_presence,8-1_dog-barking-whining_presence,8_dog_presence
45,1.0,3.006635794144578e-39,3.01556756606908e-27,3.006635794144578e-39,3.006635794144578e-39,2.0193163002006489e-22,3.006635794144578e-39,0.999775230884552,0.9665876030921936,1.0,1.0,1.1524816307125716e-16,0.9999990463256836,4.288920443353706e-31,1.53967283220035e-34,2.891995792690151e-15,5.18104351381105e-33,3.006635794144578e-39,4.2725625961454947e-14,1.6483257765436896e-14,3.006635794144578e-39,1.0,0.9999996423721313,3.006635794144578e-39,1.0,0.9986371397972107,0.005714153405278921,0.9998996257781982,1.2688296247009845e-10,1.2688296247009845e-10
46,1.0129568581721284e-17,3.006635794144578e-39,2.9338472770408185e-27,6.743510078304861e-38,3.006635794144578e-39,3.409987716688972e-35,2.9410196500379016e-11,0.9154152274131775,3.006635794144578e-39,1.0,1.0,8.359231590264655e-39,4.862828806295738e-09,1.7869549148318914e-30,6.843433039386506e-24,2.9667523904208792e-06,6.008772780386422e-30,1.0,2.6357984203205783e-20,1.938779137233837e-10,3.006635794144578e-39,1.0,2.1780300454264838e-20,6.993037053769638e-39,1.0,1.0,0.7383855581283569,1.0,0.8530253767967224,0.8530253767967224
47,0.4498879015445709,3.006635794144578e-39,3.0276952817227325e-18,1.3200890704737395e-36,3.006635794144578e-39,6.289201701292768e-05,0.999305009841919,0.9464930295944214,1.4874156073485523e-10,1.0,1.0,2.4085968668734803e-21,7.55586779632722e-06,7.516510794044882e-36,1.9389427966645354e-24,4.494155874634778e-21,1.0814439694005673e-29,1.0,9.412208934066104e-16,8.015757021824917e-23,3.006635794144578e-39,1.0,4.1676342404582645e-16,3.006635794144578e-39,1.0,1.0,0.03766806796193123,0.9998996257781982,1.2790947856444745e-08,1.2790947856444745e-08
48,1.0,1.0,2.9338472770408185e-27,1.3204229319628386e-34,8.234388319715756e-21,1.1314160872374111e-38,1.0,0.5651746988296509,6.407925021719331e-24,1.0,1.0,4.082081315438457e-18,0.9999973773956299,7.113008138048826e-08,5.988785926346523e-33,0.9999998807907104,2.084960239167609e-28,0.9996045231819153,1.6705140268294273e-20,3.820130323184401e-11,1.0,1.0,0.9953798055648804,1.0,1.0,0.9999997615814209,0.1410786509513855,1.0,0.33372610807418823,0.33372610807418823
49,3.4971451931051416e-27,3.006635794144578e-39,3.01556756606908e-27,6.743510078304861e-38,3.006635794144578e-39,3.4806295892351775e-34,1.6293858623450674e-11,6.835908266111801e-07,1.0041719766907328e-27,1.0,1.0,2.4723771289961373e-26,5.864597696358942e-08,0.05726438760757446,3.1952916095640774e-15,0.019612029194831848,1.0086464459080983e-31,1.0,5.165273500396034e-19,3.771213678839133e-29,3.006635794144578e-39,2.4327876602114884e-08,9.707985009299591e-05,3.006635794144578e-39,1.0,1.0,0.7344077229499817,1.0,0.8059372901916504,0.8059372901916504
50,3.2407041639236995e-19,3.006635794144578e-39,3.01556756606908e-27,6.743510078304861e-38,3.006635794144578e-39,3.006635794144578e-39,1.1260847809779762e-09,2.596371814433951e-05,1.4428020286273758e-18,2.538642954435632e-14,2.538642954435632e-14,2.0086369745947075e-30,1.5569061133646755e-06,1.4284612993565322e-30,2.2303383022032816e-25,7.312591692939954e-29,6.540443515009103e-32,6.341593999602621e-22,6.37699693804001e-19,9.29720642378444e-14,3.006635794144578e-39,3.006635794144578e-39,1.7722541088005528e-06,3.006635794144578e-39,1.0,0.9424063563346863,0.9476087689399719,0.9999921321868896,0.007731374353170395,0.007731374353170395
51,2.0622195897902315e-20,3.006635794144578e-39,3.0276952817227325e-18,1.545088864749072e-30,0.9999953508377075,1.1860853445233577e-11,3.006635794144578e-39,0.0023647118359804153,0.0008653627592138946,0.999983549118042,0.999983549118042,6.73005615681177e-08,2.0449820112844463e-06,4.739647148553906e-28,9.642755344207998e-11,5.3389479282173614e-17,1.1885635235203887e-21,0.0006348350434564054,0.00015795398212503642,1.5085951283860823e-22,3.006635794144578e-39,1.24098234619411e-17,2.2165823878707514e-16,3.006635794144578e-39,5.23523340234533e-07,0.0004987359861843288,0.002461786614730954,0.9998996257781982,1.2688296247009845e-10,1.2688296247009845e-10
52,1.0,3.006635794144578e-39,3.0276952817227325e-18,1.388607803206522e-35,0.024674471467733383,3.0682457463626633e-07,2.117050428296352e-07,0.005617952905595303,1.1049536401260525e-31,1.0,1.0,2.0421809261936327e-18,1.958941084012622e-06,3.006635794144578e-39,3.006635794144578e-39,6.850134175173661e-12,0.18389903008937836,1.0,1.0,8.758267311533788e-15,3.006635794144578e-39,0.9999996423721313,7.750108301318358e-22,3.006635794144578e-39,1.0,1.0,0.007321776822209358,0.9998996257781982,7.962044179521399e-08,7.962044179521399e-08
53,1.0,1.0,3.01556756606908e-27,5.91011281581228e-37,3.006635794144578e-39,1.4550184438885016e-31,0.9999885559082031,0.9916608929634094,7.105229490704523e-14,1.0,1.0,3.006635794144578e-39,0.9999998807907104,5.125966495711509e-08,3.006635794144578e-39,1.0,3.4697166284679133e-28,3.5899392711648386e-26,4.88832505561327e-14,1.4044956046527748e-18,0.21129322052001953,1.0,2.760886950916447e-16,0.9999964237213135,1.0,0.9942014813423157,0.022090429440140724,0.9999977350234985,0.006574655883014202,0.006574655883014202
54,1.0,3.006635794144578e-39,3.0276952817227325e-18,7.679269166811688e-38,1.0,4.1876360235351684e-15,1.0,0.3315093517303467,5.519385230236403e-24,0.3469315767288208,0.3469315767288208,1.6320682112893837e-17,7.55586779632722e-06,2.2749432170249965e-33,3.006635794144578e-39,2.4068603826556817e-14,3.471573773824337e-26,9.657276677899063e-05,1.0,8.75533015012321e-22,3.006635794144578e-39,2.1032992841402554e-23,1.9698989974084114e-15,3.006635794144578e-39,1.0,1.0,0.005724126473069191,0.9998996257781982,1.2688296247009845e-10,1.2688296247009845e-10
55,2.0622195897902315e-20,3.006635794144578e-39,3.0276952817227325e-18,3.006635794144578e-39,1.0,1.0,9.59541516161673e-27,0.06839688867330551,1.0,2.387176323281892e-08,2.387176323281892e-08,1.0,0.0002438607334624976,3.9642537706922087e-26,5.197802743772684e-10,2.3827387285457746e-10,3.18701127051305e-24,0.7479109168052673,9.843575607404453e-12,6.560192026495922e-22,3.006635794144578e-39,1.24098234619411e-17,2.2165823878707514e-16,3.006635794144578e-39,0.40974876284599304,0.0004987359861843288,0.0022922514472156763,0.9998996257781982,1.2688296247009845e-10,1.2688296247009845e-10
56,0.018217213451862335,3.006635794144578e-39,3.0276952817227325e-18,9.8865559871389e-30,1.0,1.7407939594704658e-05,2.3322404274495057e-07,0.6615577340126038,2.4963456302096176e-10,0.0071858507581055164,0.0071858507581055164,1.0,2.0924412638123613e-06,1.4345044828776982e-25,3.006635794144578e-39,1.6463570506886072e-09,1.1885635235203887e-21,1.891925949237816e-09,1.0,7.165467404318374e-21,3.006635794144578e-39,1.795603291434352e-14,5.470272114883015e-17,3.006635794144578e-39,1.0,0.8271515369415283,0.003454370191320777,0.9998996257781982,1.2688296247009845e-10,1.2688296247009845e-10
57,1.0,1.0,3.01556756606908e-27,1.6555875954509665e-34,3.006635794144578e-39,3.006635794144578e-39,1.0,0.9879069328308105,2.134922826631941e-15,1.0,1.0,3.509028462765629e-14,0.9999997615814209,4.37574954048614e-08,3.006635794144578e-39,0.9982419013977051,1.2854479783891638e-28,0.0021087846253067255,6.720894822016488e-20,3.840438542358201e-19,9.408494816565138e-12,1.0,3.279993136947708e-34,1.0,1.0,0.997550904750824,0.0035435170866549015,1.0,0.006574655883014202,0.006574655883014202
58,1.0,3.006635794144578e-39,2.9338472770408185e-27,3.796416274267748e-36,3.006635794144578e-39,3.006635794144578e-39,1.711267683113249e-09,0.9994210004806519,6.820993102076589e-24,1.0,1.0,1.3949864763644652e-32,0.999963641166687,1.7548600794725644e-08,6.731026011179681e-36,0.9999948740005493,0.9994414448738098,0.9998935461044312,3.811304546481616e-21,6.62630020298316e-11,0.9997135996818542,1.0,9.650069971802617e-20,0.9999903440475464,1.0,1.0,0.2814262807369232,0.5245344042778015,0.4001816511154175,0.4001816511154175
59,1.0,3.006635794144578e-39,3.0276952817227325e-18,1.0,3.006635794144578e-39,0.0013265692396089435,1.0,1.0,0.988516092300415,1.0,1.0,7.142862159525976e-07,0.9999995231628418,2.0533394553567264e-37,3.006635794144578e-39,1.0,3.7565599447455336e-26,7.149971725795012e-10,7.749414271742826e-18,8.015757021824917e-23,3.006635794144578e-39,1.0,4.8076883321813946e-24,3.006635794144578e-39,1.0,0.0017541483975946903,0.09816186130046844,0.9998996257781982,1.2688296247009845e-10,1.2688296247009845e-10
60,1.0,3.006635794144578e-39,3.01556756606908e-27,7.679269166811688e-38,3.006635794144578e-39,3.006635794144578e-39,2.8840020649401055e-12,0.9154152274131775,6.4984766702113e-28,1.0,1.0,3.006635794144578e-39,3.275655444667791e-06,2.1695471786215938e-27,3.006635794144578e-39,0.0004163220291957259,1.368153910214714e-28,2.8907606068948174e-15,4.396084323390597e-20,1.5036980520272794e-17,1.6333002349711023e-05,1.0,7.406791822722722e-19,0.9993036985397339,1.0,0.9999998807907104,0.011354394257068634,0.5245344042778015,0.007516221143305302,0.007516221143305302
61,2.0622195897902315e-20,3.006635794144578e-39,3.0276952817227325e-18,1.545088864749072e-30,0.9759351015090942,0.00086533761350438,0.0006868381169624627,5.653410184436325e-09,0.03637932240962982,2.565852924626389e-23,2.565852924626389e-23,2.7056811550626742e-15,2.0449820112844463e-06,6.90690293848247e-31,5.729473427813769e-13,5.3389479282173614e-17,1.652914927522423e-23,2.1475459632824823e-08,1.483014400810391e-16,8.015757021824917e-23,3.006635794144578e-39,6.614251983259767e-19,4.571022380051026e-12,3.006635794144578e-39,5.777486995761638e-12,0.5122082829475403,0.0031761983409523964,0.9998996257781982,1.2688296247009845e-10,1.2688296247009845e-10
62,2.0622195897902315e-20,3.006635794144578e-39,3.0276952817227325e-18,1.545088864749072e-30,0.992732584476471,1.0,1.0,0.06839688867330551,1.0,8.715702211868365e-16,8.715702211868365e-16,3.003193466176392e-26,4.2040095848960846e-08,1.2347156643812182e-33,6.826744573286414e-13,3.5442395376796953e-15,8.172683719007235e-27,0.0006348350434564054,1.483014400810391e-16,6.560192026495922e-22,3.006635794144578e-39,1.24098234619411e-17,2.2165823878707514e-16,3.006635794144578e-39,6.645308996345953e-19,0.0004987359861843288,0.0020148742478340864,0.9998996257781982,1.2688296247009845e-10,1.2688296247009845e-10
63,0.824259877204895,3.006635794144578e-39,3.0276952817227325e-18,2.3332290081242842e-35,3.006635794144578e-39,7.412114921834245e-09,0.9694189429283142,0.9318718910217285,1.6071065902720146e-27,1.0,1.0,1.4589701794624955e-16,2.9125993705747533e-07,2.0259672758817454e-37,3.006635794144578e-39,7.059957576818652e-19,0.21705329418182373,1.0,8.498220348437066e-18,9.566276942688315e-14,3.006635794144578e-39,1.0,1.0939828370296365e-22,3.006635794144578e-39,1.0,1.0,0.011330289766192436,0.9998996257781982,7.962044179521399e-08,7.962044179521399e-08
64,1.0,3.006635794144578e-39,2.9338472770408185e-27,4.078250458015748e-34,3.935295760592282e-14,1.069587306955627e-36,8.459607236943611e-09,0.05812394618988037,3.006635794144578e-39,0.9999532699584961,0.9999532699584961,7.466329152577863e-36,1.649558072358559e-07,9.279900185758621e-32,9.812626933348566e-27,3.9968801743065435e-21,5.8735217169344824e-30,1.3036189149458659e-23,9.148325476682678e-20,9.29720642378444e-14,1.0,3.006635794144578e-39,1.9329140954482682e-08,0.9991782307624817,1.0,1.0,0.008759147487580776,1.0,0.007731374353170395,0.007731374353170395
65,9.975133373283917e-21,3.006635794144578e-39,3.0276952817227325e-18,1.3773209709361552e-31,1.0,7.917572474980261e-06,1.1120738463432644e-06,0.9788049459457397,3.119700648812845e-23,1.2202738819411252e-12,1.2202738819411252e-12,1.4535367354184814e-09,6.903663688717643e-06,8.793056476557578e-36,3.006635794144578e-39,6.290693660426783e-11,3.572054767922818e-28,8.677458390593529e-05,0.9999914169311523,8.75533015012321e-22,3.006635794144578e-39,0.0004053186858072877,1.9698989974084114e-15,3.006635794144578e-39,1.0,0.9984386563301086,0.002443271689116955,0.9998996257781982,1.2688296247009845e-10,1.2688296247009845e-10
66,1.0,3.006635794144578e-39,3.01556756606908e-27,1.6805305753849577e-34,3.006635794144578e-39,3.90393780484268e-27,4.776301576470132e-09,0.04534987360239029,0.015328304842114449,1.0,1.0,3.006635794144578e-39,0.9999992847442627,2.1608215699076756e-38,2.900624469411099e-30,2.7547825482473464e-18,7.52610845861145e-32,1.9245076929051355e-16,8.888682534423398e-25,1.015828729578061e-05,6.65614331029455e-26,1.0,1.0,3.006635794144578e-39,1.0,0.00362762832082808,0.3404352068901062,1.0,0.0079824049025774,0.0079824049025774
67,1.0,3.006635794144578e-39,3.01556756606908e-27,1.6805305753849577e-34,3.006635794144578e-39,3.006635794144578e-39,3.92755772349318e-10,0.5701662302017212,1.296328377975442e-09,1.0,1.0,3.193118631641271e-25,0.9999998807907104,5.892713935346816e-36,3.006635794144578e-39,1.0,8.168559821513816e-29,1.8166313965401754e-17,5.204901412748977e-23,1.0136484707157223e-10,0.8388437628746033,1.0,0.016992460936307907,0.9999779462814331,1.0,0.9999339580535889,0.06005331873893738,0.5279570817947388,0.007516221143305302,0.007516221143305302
68,1.0,3.006635794144578e-39,2.9338472770408185e-27,1.6805305753849577e-34,3.006635794144578e-39,9.1528457651473e-39,1.1608920935657352e-08,0.9945935606956482,5.121414056730167e-11,1.0,1.0,6.562215127664988e-38,0.9999998807907104,2.2760908713337358e-09,2.5203909955130954e-18,0.9703326225280762,7.819409580568171e-32,7.918305768017664e-12,1.8024569277911645e-20,2.2416492029791093e-17,3.006635794144578e-39,1.0,0.017971089109778404,3.006635794144578e-39,1.0,0.9989629983901978,0.8421592116355896,0.5245344042778015,0.33372610807418823,0.33372610807418823
69,1.0,3.006635794144578e-39,3.0276952817227325e-18,3.04922896963708e-27,0.9999573230743408,0.00010228239261778072,0.029793722555041313,5.653410184436325e-09,0.0021238885819911957,1.0,1.0,0.0011749689001590014,1.0,6.5349110671408805e-12,3.3173850561636804e-15,0.000697881099767983,1.2966852220194258e-23,3.472692333161831e-05,1.534142347122021e-14,3.2749059555557843e-33,3.006635794144578e-39,0.03501042723655701,5.494994834338327e-24,3.006635794144578e-39,3.006635794144578e-39,0.0004987359861843288,0.07118333131074905,0.9998996257781982,1.2688296247009845e-10,1.2688296247009845e-10
70,6.24367308360254e-17,3.006635794144578e-39,3.0276952817227325e-18,1.6727750107964077e-31,0.9999836683273315,0.1318616420030594,0.009678581729531288,2.0070481696166098e-05,1.5221918980823888e-14,6.565609110350703e-19,6.565609110350703e-19,1.0,2.0449820112844463e-06,9.657921757222202e-26,1.8380501218084091e-19,1.0794322946594548e-07,8.172683719007235e-27,0.008881981484591961,9.550890080981672e-14,8.015757021824917e-23,3.006635794144578e-39,8.156674120851637e-12,2.2165823878707514e-16,3.006635794144578e-39,4.236381911937315e-09,0.01977834478020668,0.002189054386690259,0.9998996257781982,1.2688296247009845e-10,1.2688296247009845e-10
71,0.9999666213989258,3.006635794144578e-39,3.0276952817227325e-18,1.545088864749072e-30,0.9999991655349731,4.73882640857667e-16,1.0,0.8980212807655334,3.2303743135235637e-26,1.5424361440863343e-11,1.5424361440863343e-11,2.2724886882437095e-18,3.277535540746612e-07,9.47482021729229e-08,3.006635794144578e-39,2.9845332041548687e-18,9.138479981629644e-06,7.618743256898597e-05,1.0,1.0,3.006635794144578e-39,1.5953438570193157e-10,1.6960612014169433e-23,3.006635794144578e-39,1.0,0.9957525730133057,0.0020763573702424765,0.9998996257781982,1.2688296247009845e-10,1.2688296247009845e-10
72,0.9999988079071045,3.006635794144578e-39,3.01556756606908e-27,1.545088864749072e-30,3.006635794144578e-39,3.006635794144578e-39,1.0,0.9952715039253235,3.693539166817941e-34,1.0,1.0,5.35637219003577e-16,0.6486973762512207,1.5872389126410113e-34,3.006635794144578e-39,0.9837508797645569,0.9983096122741699,1.4686493443605286e-07,0.9984440207481384,1.0,6.769500760128722e-05,1.0,6.891976276116859e-32,1.0,1.0,0.9991536140441895,8.225851161114406e-06,1.0,1.2688296247009845e-10,1.2688296247009845e-10
73,2.0622195897902315e-20,3.006635794144578e-39,3.0276952817227325e-18,1.545088864749072e-30,3.006635794144578e-39,0.0004979028599336743,0.0006868381169624627,5.653410184436325e-09,0.0053082057274878025,2.565852924626389e-23,2.565852924626389e-23,1.2534357995974688e-09,0.0006518065929412842,6.90690293848247e-31,1.0,8.00150397328725e-12,8.172683719007235e-27,1.123912528754761e-18,1.483014400810391e-16,8.015757021824917e-23,3.006635794144578e-39,3.7292941754998305e-23,4.600693046086235e-06,3.006635794144578e-39,1.0,0.996100902557373,0.0012237593764439225,0.9998996257781982,1.2688296247009845e-10,1.2688296247009845e-10
74,0.9999805688858032,3.006635794144578e-39,2.9338472770408185e-27,2.912171311848318e-34,2.4080301955109462e-05,3.006635794144578e-39,9.143378415510384e-11,0.0004975880729034543,3.006635794144578e-39,0.08309303969144821,0.08309303969144821,3.006635794144578e-39,4.862828806295738e-09,0.005619415547698736,1.5843328434810102e-22,0.00038101067184470594,5.802947894913373e-29,1.0,1.5299673266835644e-24,1.0,3.006635794144578e-39,1.0,0.9536758661270142,3.006635794144578e-39,1.0,1.0,0.30923396348953247,1.0,0.8059372901916504,0.8059372901916504
75,1.0,3.006635794144578e-39,3.01556756606908e-27,1.3204229319628386e-34,3.006635794144578e-39,3.006635794144578e-39,3.804006887264677e-09,2.0411793782981746e-11,6.37517891913071e-17,1.0,1.0,2.648821260192333e-35,0.9999997615814209,4.941474003317126e-07,9.602965265488544e-33,0.9997735619544983,0.9999197721481323,0.03131980821490288,6.887884594089241e-22,3.5617307714286284e-11,1.3217363630246837e-06,1.0,0.02997603639960289,1.0,1.0,0.9992917776107788,0.07124581187963486,1.0,0.006574655883014202,0.006574655883014202
76,0.9987156391143799,3.006635794144578e-39,3.0276952817227325e-18,2.8893986342772804e-34,1.584747472138659e-10,3.1550050285267684e-16,1.0,0.3078966438770294,3.006635794144578e-39,0.9879682064056396,0.9879682064056396,0.0014867930440232158,2.9125993705747533e-07,1.2067959953989895e-38,3.006635794144578e-39,1.2629705935858927e-16,0.0018572021508589387,1.0,1.0,5.360019035555173e-28,3.006635794144578e-39,1.0,6.7516501080495485e-21,3.006635794144578e-39,1.0,1.0,0.004673411138355732,0.9998996257781982,7.962044179521399e-08,7.962044179521399e-08
77,6.2393933437574194e-15,3.006635794144578e-39,3.01556756606908e-27,1.545088864749072e-30,3.006635794144578e-39,8.570922514705648e-32,0.00014961724809836596,2.596371814433951e-05,3.410758134259062e-11,3.006635794144578e-39,3.006635794144578e-39,1.2219523944578376e-17,2.4662058422109112e-05,1.0190844684014155e-32,7.883714819688568e-17,3.6644106430055046e-16,3.883997340088665e-30,2.590192871842057e-38,1.483014400810391e-16,8.015757021824917e-23,3.006635794144578e-39,3.006635794144578e-39,1.2053133104927838e-06,3.006635794144578e-39,1.0,3.86214308510448e-24,0.07273167371749878,0.9998996257781982,1.2688296247009845e-10,1.2688296247009845e-10
78,1.0,0.9995238780975342,3.0276952817227325e-18,3.7933216333008105e-27,1.0,2.029713012782917e-28,0.04452558606863022,0.004987515043467283,1.5508912268222698e-33,1.0,1.0,1.1188625002383485e-22,1.0,5.986913947708672e-06,1.0261642321041282e-33,2.7051080777168526e-19,2.3670524476222147e-21,1.2619676681424608e-06,2.1292299940646477e-22,2.802323613264263e-30,1.6617775600025197e-07,1.0,1.1091837306130346e-26,1.0,1.0,5.11019095483789e-07,0.003106269519776106,0.9999977350234985,1.2688296247009845e-10,1.2688296247009845e-10
79,0.9588891863822937,3.006635794144578e-39,3.139344194699931e-27,3.0821145046098633e-34,4.334379264037125e-05,1.1365126403189724e-14,1.0,0.9965225458145142,9.952644505495847e-26,0.9994813799858093,0.9994813799858093,2.1742550870840205e-06,1.320244393809844e-07,4.110058169986141e-37,3.006635794144578e-39,0.9484179615974426,0.9960188269615173,1.6156289348145947e-05,1.067406176241613e-22,1.3641105647412188e-27,0.0003520868194755167,1.0,8.904942173227678e-32,0.692394495010376,1.0,1.0,0.0001618791720829904,1.0,0.33372610807418823,0.33372610807418823
80,1.0,1.0,3.01556756606908e-27,1.6555875954509665e-34,3.006635794144578e-39,3.006635794144578e-39,3.915481983085556e-08,0.9999978542327881,8.51075752108475e-22,1.0,1.0,1.6682704224045086e-30,0.9999977350234985,8.813597105472581e-07,2.5548808863257755e-26,0.9999457597732544,0.00015285954577848315,4.76561172035872e-06,4.2788776773532346e-20,3.933192113901362e-19,1.0,1.0,1.2943291469310203e-21,1.0,1.0,0.9982325434684753,0.00046925756032578647,1.0,0.006574655883014202,0.006574655883014202
81,2.0622195897902315e-20,3.006635794144578e-39,3.0276952817227325e-18,1.0,0.9339683651924133,0.009655322879552841,3.731925421049195e-24,1.1119667533421307e-06,0.8659235239028931,2.565852924626389e-23,2.565852924626389e-23,1.0,2.0449820112844463e-06,7.263827146748069e-29,2.049720532193433e-10,3.12252197431917e-08,8.172683719007235e-27,0.0006348350434564054,2.994560312355655e-16,8.015757021824917e-23,3.006635794144578e-39,1.24098234619411e-17,2.2165823878707514e-16,3.006635794144578e-39,2.212863554038439e-25,0.0004987359861843288,0.0018112511606886983,0.9998996257781982,1.2688296247009845e-10,1.2688296247009845e-10
82,1.1064255067694262e-09,3.006635794144578e-39,3.0276952817227325e-18,1.545088864749072e-30,0.9999513626098633,3.57597743869684e-15,1.0,0.9993730187416077,2.1761490054357714e-16,4.651369925900418e-17,4.651369925900418e-17,1.470885219179152e-11,2.0449820112844463e-06,6.90690293848247e-31,5.322486891954657e-36,5.3389479282173614e-17,4.19762112872534e-28,5.155428880243562e-06,1.0,8.015757021824917e-23,3.006635794144578e-39,1.24098234619411e-17,2.2165823878707514e-16,3.006635794144578e-39,0.9999924898147583,0.8232001066207886,0.0015908586792647839,0.9998996257781982,1.2688296247009845e-10,1.2688296247009845e-10
83,2.750857856881339e-05,3.006635794144578e-39,3.0276952817227325e-18,7.679269166811688e-38,3.006635794144578e-39,4.512871603105581e-14,1.9820321540464647e-05,0.003543215338140726,1.0390855927425169e-12,1.0,1.0,0.0007177838124334812,1.0421408092042839e-07,1.630001629290625e-33,1.273171457663038e-25,0.9999996423721313,0.8145150542259216,0.17911845445632935,8.108458149390227e-21,2.985520366667768e-20,3.0909953352420416e-07,1.0,5.732192238022125e-29,0.9990540146827698,1.0,0.9999960660934448,2.136103830707725e-05,1.0,1.2688296247009845e-10,1.2688296247009845e-10
84,2.0622195897902315e-20,3.006635794144578e-39,3.0276952817227325e-18,1.545088864749072e-30,0.9960339665412903,0.9782146215438843,0.0025487609673291445,5.653410184436325e-09,0.9720011353492737,2.565852924626389e-23,2.565852924626389e-23,2.172857553606189e-11,2.0449820112844463e-06,6.90690293848247e-31,7.361593973298497e-12,2.6357259744983624e-14,8.172683719007235e-27,0.0006348350434564054,2.8904731314293616e-23,8.015757021824917e-23,3.006635794144578e-39,1.24098234619411e-17,2.2165823878707514e-16,3.006635794144578e-39,2.212863554038439e-25,0.0004987359861843288,0.0015908586792647839,0.9998996257781982,1.2688296247009845e-10,1.2688296247009845e-10
85,2.0622195897902315e-20,3.006635794144578e-39,3.0276952817227325e-18,1.0,0.9064043164253235,1.0,0.0006868381169624627,5.653410184436325e-09,1.0,2.565852924626389e-23,2.565852924626389e-23,1.0,1.0,3.2878515572426784e-24,6.574957467364584e-08,1.4502745216304902e-05,8.172683719007235e-27,0.0006348350434564054,1.483014400810391e-16,8.015757021824917e-23,3.006635794144578e-39,1.24098234619411e-17,2.2165823878707514e-16,3.006635794144578e-39,2.212863554038439e-25,0.0004987359861843288,0.0015908586792647839,0.9998996257781982,1.2688296247009845e-10,1.2688296247009845e-10
86,0.22213442623615265,3.006635794144578e-39,3.01556756606908e-27,7.679269166811688e-38,3.006635794144578e-39,3.006635794144578e-39,6.219558747323998e-20,1.054963945534837e-06,5.816506863122522e-38,0.9968098998069763,0.9968098998069763,3.006635794144578e-39,0.00012673715536948293,1.8536708960489689e-31,1.1909744701586617e-27,0.0005928080063313246,9.341986858633177e-32,0.9998676776885986,2.0580599729375667e-22,1.0,0.9936864972114563,0.9478232264518738,1.0,0.9876219630241394,1.0,1.0,0.026032259687781334,0.5245344042778015,0.8510932326316833,0.8510932326316833
87,6.214790509474766e-13,3.006635794144578e-39,3.01556756606908e-27,1.545088864749072e-30,3.006635794144578e-39,2.0640638029745104e-25,1.0176817340834532e-05,5.653410184436325e-09,6.1863247857729675e-09,3.006635794144578e-39,3.006635794144578e-39,5.4204612838607826e-24,2.4662058422109112e-05,7.856658952953503e-26,3.60741098783583e-21,1.7889283242493744e-20,4.294898631463796e-30,0.9303566217422485,1.8414518296165118e-14,8.015757021824917e-23,3.006635794144578e-39,3.006635794144578e-39,3.4462929038303614e-11,3.006635794144578e-39,1.0,1.0,0.14827194809913635,0.9999921321868896,0.009164308197796345,0.009164308197796345
88,1.0,3.006635794144578e-39,3.01556756606908e-27,1.5155018444059369e-34,3.006635794144578e-39,3.006635794144578e-39,7.330817619610741e-10,0.46781980991363525,9.088457956731726e-21,1.0,1.0,2.3206868421233154e-27,0.9999985694885254,2.9245828791540703e-35,1.0910315062746485e-38,0.993700385093689,0.0004445771628525108,1.0,1.1264500839134309e-24,6.155203800984279e-17,7.849971339624062e-09,1.0,9.11338060970433e-22,0.999427855014801,1.0,0.9999997615814209,0.06485968083143234,1.0,0.48250627517700195,0.48250627517700195
89,0.9999997615814209,3.006635794144578e-39,3.01556756606908e-27,1.5155018444059369e-34,3.006635794144578e-39,4.482588647781448e-33,1.0,0.0477982722222805,6.4503469729970675e-06,1.0,1.0,7.198656740389706e-18,0.9999536275863647,5.1911289489225965e-08,3.006635794144578e-39,1.0,0.9998013377189636,1.6444250832137186e-06,1.789488932984835e-19,1.5596353060377859e-27,0.0006885581533424556,1.0,1.7084387130097868e-22,0.9547211527824402,1.0,1.0,0.03604699298739433,0.5317915678024292,0.43292713165283203,0.43292713165283203
90,9.841742825470855e-22,3.006635794144578e-39,3.01556756606908e-27,7.460684542997359e-38,3.006635794144578e-39,6.463891590641972e-27,0.0006868381169624627,0.00034235036582686007,0.9925238490104675,1.0,1.0,4.324151916534902e-07,0.0006543055060319602,5.383582066201021e-29,1.4843009892956615e-21,1.2023183940792483e-19,1.6841698073610527e-26,1.0,4.627319577857336e-13,2.0720512111438438e-05,3.006635794144578e-39,2.5533749746188692e-30,2.0906392173003496e-09,3.006635794144578e-39,1.0,1.0,0.016379907727241516,0.9999921321868896,1.2688296247009845e-10,1.2688296247009845e-10
